regionID	logFC	logCPM	F	PValue	FDR	V1	V2	V3	V4	DMSO1	DMSO2	DMSO3	PDsiNanog1	PDsiNanog2	PDsiNanog3	t2i1	t2i2	t2i3
4073	0.284850079624521	5.8517214174769	4.41164536953397	0.0500977164703908	0.133291569345737	chr12	112301480	112303220	chr12:112301480-112303220	588.422304	605.126675	580.481386	659.815963	598.692404	536.23407	641.966566	662.979188	710.057946
15092	0.280140540961285	6.1957278898594	4.40820898497334	0.0501780305175075	0.133432599519005	chr6	121342000	121344000	chr6:121342000-121344000	700.737249	725.013983	864.652058	825.132772	735.752867	655.26522	822.201674	830.898522	941.443767
1157	-0.175782425144828	7.66855018515149	4.40704899549503	0.0502051748942742	0.133458534399484	chr10	12940520	12943460	chr10:12940520-12943460	2577.223262	2601.095927	2388.47187	1974.360939	2101.59016	1938.114079	2065.86568	1937.603882	2243.673552
10697	-0.194311808848495	7.38565986126978	4.40414417447465	0.0502732235365113	0.133592550136649	chr3	65108520	65110260	chr3:65108520-65110260	2315.884969	1997.107706	1892.072551	1743.280158	1689.008368	1595.651839	1655.350923	1690.509086	1705.235771
1150	-0.25422166591366	7.29236710041205	4.41222822356465	0.0503058812713478	0.133645296921095	chr10	8548880	8550420	chr10:8548880-8550420	1930.726037	1953.857267	1870.040809	1417.00589	1613.330692	1936.136857	1472.37878	1658.751912	1358.15707
2631	-0.340040416763191	5.44932926194733	4.39873033048791	0.050400332649743	0.133859831721596	chr11	84763490	84765540	chr11:84763490-84765540	594.996545	463.519529	612.63052	446.901771	427.437262	465.151208	384.51546	439.810736	404.787878
18988	-0.387653398857367	5.6826223514098	4.39630362226061	0.0504574283796805	0.133957757195033	chr9	104568800	104570460	chr9:104568800-104570460	723.74832	631.684235	511.686977	725.942795	526.93909	519.229839	351.08768	512.894878	464.964683
4504	-0.351667175059064	5.81191958331056	4.39628934283272	0.0504577645674002	0.133957757195033	chr13	56256360	56257880	chr13:56256360-56257880	641.018518	780.97391	770.677897	463.251682	514.88686	686.30846	540.315346	545.956851	514.586483
61	-0.194158633088768	7.17100864581576	4.39381411235531	0.0505160791834107	0.134057945368603	chr1	24584460	24587500	chr1:24584460-24587500	1764.170414	1897.897447	1686.139199	1466.7824	1469.543699	1387.247992	1412.170395	1510.408743	1431.904311
4925	-0.321952888319966	6.03318963890607	4.39241447606241	0.050549087963715	0.134114532056812	chr14	5737380	5739430	chr14:5737380-5739430	673.891577	816.257314	835.088597	696.513365	734.911837	834.70228	498.091274	665.589065	569.005822
