regionID	logFC	logCPM	F	PValue	FDR	V1	V2	V3	V4	DMSO1	DMSO2	DMSO3	PDsiNanog1	PDsiNanog2	PDsiNanog3	t2i1	t2i2	t2i3
4635	2.02856024814922	6.31235570515082	328.321438311919	4.27900196983943e-09	2.85103609407065e-05	chr17	45601330	45602330	chr17:45601330-45602330	3939.796888	3726.058792	5436.864436	1167.460664	1153.815594	993.553244	3678.988125	4219.524624	5324.235389
9945	1.12667767110732	6.72234651867067	319.50171765485	4.89784589257971e-09	2.85103609407065e-05	chr7	139943450	139944450	chr7:139943450-139944450	5362.720625	4790.031928	5697.128764	2561.340607	2345.466184	2579.105303	4848.70878	4980.216049	6085.051647
3412	1.73269961920082	5.83198260095354	254.193463318135	1.51606063705803e-08	5.88332597887654e-05	chr14	105892810	105893810	chr14:105892810-105893810	3044.141108	2780.589403	3263.840225	985.077532	820.451583	1039.367772	2745.883976	2937.885007	3525.152883
1917	1.03504130111515	6.61593513587023	158.465236886467	1.51776715644336e-07	0.000441746130882839	chr11	101784300	101785300	chr11:101784300-101785300	4700.592214	4786.59859	5664.117578	2337.696056	2596.010488	2181.145624	4381.202616	4398.602426	5413.041222
4994	1.17462059176926	6.49392750017634	147.066688748535	2.17337822109624e-07	0.000506049385000048	chr18	38600780	38601780	chr18:38600780-38601780	4524.407204	4175.177604	4087.695	2192.066412	2009.719592	2248.520352	4322.048616	4764.637606	5031.589792
3714	1.25694768178295	6.46131778897649	110.876661629665	8.32776048789476e-07	0.00107724208444523	chr15	79932100	79933100	chr15:79932100-79933100	4102.205592	4324.59827	5111.532818	2250.318334	1704.656468	1824.50922	3974.758118	3838.580692	5709.261508
4612	1.05623003875544	5.68323340621374	115.312736994891	6.9213837693502e-07	0.00107724208444523	chr17	36988230	36989230	chr17:36988230-36989230	2394.501672	2066.120097	2739.003964	1344.64289	1331.073518	1264.84859	2407.179494	2517.012322	3055.489918
6205	2.3706510618016	5.11520007326869	113.315417902554	7.51628739072833e-07	0.00107724208444523	chr2	152177220	152178220	chr2:152177220-152178220	1792.593082	1449.547916	2635.185684	452.144048	344.982888	371.90886	1707.829098	1667.7257	2555.72823
9999	1.00287775177128	6.36792458769993	114.515882433556	7.15172183908189e-07	0.00107724208444523	chr7	144860960	144861960	chr7:144860960-144861960	3579.419978	3594.67191	4510.626528	2287.765652	2062.15117	2104.787378	3759.132588	3639.111288	5261.653688
7265	1.01497306148032	6.4278615725716	97.693373911143	1.50681220578405e-06	0.00159475524543072	chr4	98726305	98727305	chr4:98726305-98727305	3931.948406	3383.422845	5060.581061	2214.25727	2107.73193	2323.082008	3690.437787	3995.893451	5475.924278
