regionID	logFC	logCPM	F	PValue	FDR	V1	V2	V3	V4	DMSO1	DMSO2	DMSO3	PDsiNanog1	PDsiNanog2	PDsiNanog3	t2i1	t2i2	t2i3
25019	0.244482136572203	4.80968147406597	3.45513195191983	0.0718047073221117	0.100091023894956	chr2	152176900	152177900	chr2:152176900-152177900	628.891556	542.289966	819.05204	675.62009	590.54349	699.23914	917.613214	891.3603	807.642938
9153	-0.323429501582075	4.24657789793513	3.46161370643086	0.0718545793186368	0.100157578486872	chr12	21418460	21419460	chr12:21418460-21419460	542.960748	433.141282	536.326154	454.769652	510.089928	585.152632	296.403128	529.434424	527.388308
34279	0.230577869598932	4.81393422954213	3.45115660593137	0.0719606299380864	0.100299466096319	chr5	142881090	142882090	chr5:142881090-142882090	669.9556	584.77501	698.28946	735.73292	604.229	737.51305	867.596526	835.52417	848.72541
8715	0.173474481829336	5.7579698643289	3.44843732634772	0.0720675052709437	0.100442486340344	chr11	117972425	117973425	chr11:117972425-117973425	1648.653597	1469.708707	1359.817126	887.48628	799.55604	858.77599	1846.035914	1990.592373	1812.100884
34007	-0.274686306494548	4.48043765975773	3.44637722244629	0.0721485916504549	0.100549549005078	chr5	137315120	137316120	chr5:137315120-137316120	453.988058	500.840958	637.197866	714.170648	644.455562	785.355692	449.544588	594.01609	420.382006
43199	0.285110134054082	4.23546825112244	3.44595791945224	0.0721651080845744	0.100569591800968	chr8	111540540	111541540	chr8:111540540-111541540	430.414068	576.830866	536.326092	260.054624	223.942074	292.944284	731.127564	643.12485	716.56011
24444	-0.228588117682859	4.88516519583269	3.4431427558753	0.0722761078379021	0.100715343076019	chr2	116979930	116980930	chr2:116979930-116980930	716.343298	844.521298	816.920355	696.52887	809.09447	736.409236	782.998375	828.796913	648.725606
41765	-0.222332968233242	5.0400131805994	3.43888821098517	0.0724442248402571	0.100931697142282	chr8	61308270	61309270	chr8:61308270-61309270	874.51658	694.959816	1046.723432	822.962536	881.253119	854.911453	810.786282	872.86058	809.872305
517	-0.294612275703092	4.05611138516845	3.43746013558319	0.0725007530696985	0.101001492698724	chr1	57331510	57332510	chr1:57331510-57332510	499.99513	559.2147	587.82759	209.089144	230.162692	284.479748	455.102344	508.579926	532.165218
10974	-0.261428016154978	4.49127036021691	3.4344093548757	0.0726216794790272	0.101149017707351	chr13	34155780	34156780	chr13:34155780-34156780	554.36722	713.612152	716.048268	456.72969	489.35483	462.2337	643.441462	530.779902	663.694018
9649	0.234360708308978	4.80605034538293	3.43346254918186	0.0726592548174041	0.10119237770697	chr12	76541210	76542210	chr12:76541210-76542210	684.023645	628.641882	595.64158	641.96957	698.36732	787.563927	891.678462	841.578366	772.611214
5514	-0.245661380864352	4.56399584071517	3.43300632790221	0.0726773683971935	0.10121461214613	chr11	11808945	11809945	chr11:11808945-11809945	613.682369	542.80781	662.415862	633.63841	690.902752	650.66023	516.852852	629.6704	564.330951
27403	0.248356797484141	5.03674897572235	3.44757286882782	0.0727029732917786	0.10124428478861	chr3	102197490	102198490	chr3:102197490-102198490	751.323822	478.04388	697.57908	1021.270935	1132.980475	1043.33809	873.153776	770.606078	906.050714
45414	-0.223772204965913	5.03863014645853	3.43103107084244	0.0727558514726591	0.101308937104254	chr9	67213065	67214065	chr9:67213065-67214065	839.72596	886.488508	977.463548	705.349608	711.4307	965.133671	750.887633	876.728246	952.388172
30181	0.14991624878243	6.25938345014692	3.4285397956211	0.0728549731564515	0.101431968183418	chr4	133095060	133096060	chr4:133095060-133096060	1580.973378	1553.643198	1800.42179	2145.778342	2310.74971	2458.377332	1872.278902	2322.245922	1910.18965
3162	-0.214631635051234	5.054590638497	3.42801362245224	0.0728759276584491	0.1014581434564	chr10	21826440	21827440	chr10:21826440-21827440	805.316004	813.780756	1080.466066	750.107578	898.255944	818.477792	852.158734	856.378634	874.522002
25924	-0.187003210872667	5.44097529676855	3.42780560430607	0.0728842137098032	0.101466680638377	chr2	173225000	173226000	chr2:173225000-173226000	1283.638418	1125.337398	1193.414718	1044.79402	887.474158	1054.010958	1225.132486	1169.195644	1135.031132
39237	-0.140900688850535	6.50865362472211	3.42667480982566	0.0729292754910843	0.101526413600697	chr7	80191090	80192090	chr7:80191090-80192090	2381.72522	2339.445334	2402.811368	2343.432184	2132.840642	2445.864484	2139.042886	2683.835394	2394.90375
6591	0.232696920645613	4.90943732755637	3.42519842300717	0.0729881560638502	0.101602377466855	chr11	69418500	69419500	chr11:69418500-69419500	640.297842	679.76209	790.63704	619.42728	667.6788	889.13732	957.134744	907.505634	891.719648
15782	0.236574646180889	4.92038657155708	3.42489854471597	0.0730001221861498	0.101616032029583	chr15	99094665	99095665	chr15:99094665-99095665	476.80151	733.472965	693.672305	854.97975	923.553685	915.266926	831.472201	823.919375	836.941998
30437	0.189584583052274	5.53832129320215	3.42261772193133	0.0730912065267044	0.101727791445623	chr4	136174365	136175365	chr4:136174365-136175365	1201.699498	1334.482203	1317.728055	834.56059	663.117606	643.115695	1554.880768	1566.943906	1775.318226
18429	0.18056415971211	5.4609544410675	3.42208380337348	0.0731125469041751	0.101754486515064	chr17	29963660	29964660	chr17:29963660-29964660	1003.79256	1057.638018	998.77418	1072.236642	1069.944964	1240.229722	1359.74937	1273.467888	1232.48302
33739	-0.194055558982857	5.15518604076854	3.42199248398104	0.0731161975809639	0.101756561069575	chr5	131493925	131494925	chr5:131493925-131494925	828.129197	945.380528	1036.779009	901.371023	913.807862	950.412913	875.623578	930.714839	926.750728
15318	-0.254955695692052	4.69627308713319	3.41709968928885	0.0733120963042044	0.102011113061541	chr15	82206060	82207060	chr15:82206060-82207060	619.00526	501.531766	632.93562	767.09686	1020.180684	852.335248	549.580768	496.47082	589.80862
37347	0.25088821812506	4.72313161028432	3.41570250733139	0.0733681450195978	0.102077709543653	chr6	136952260	136953260	chr6:136952260-136953260	754.36584	669.39992	674.84744	453.46228	466.13139	374.644952	1016.414478	805.2518	961.1462
8876	-0.178473111722102	5.3811715448061	3.41349940396523	0.073456621431475	0.102191085062723	chr11	120779550	120780550	chr11:120779550-120780550	1327.743815	1248.302578	1410.786337	622.04089	577.68778	606.49795	1258.478014	1271.449513	1394.903135
